play_str,game_str,play_id,play_per_game,base_state,exit_velo,hard_hit,arm_strength_95,arm_bucket,player_name,field_x,field_y,throw_timestamp
y1_d053_APZ_QEA_53,y1_d053_APZ_QEA,53,53,100,86.16397171863716,hard,78.6238816936858,70-85,APZ-2380,-3.0306,70.3584,1769440
y1_d053_APZ_QEA_81,y1_d053_APZ_QEA,81,81,100,80.6079286225473,soft,78.6238816936858,70-85,APZ-2380,1.2909,71.4048,2714440
y1_d053_APZ_QEA_122,y1_d053_APZ_QEA,122,122,001,79.81873210923158,soft,78.6238816936858,70-85,APZ-2380,-11.0082,-2.8533,4075490
y1_d053_APZ_QEA_148,y1_d053_APZ_QEA,148,148,000,84.40060604194737,soft,78.6238816936858,70-85,APZ-2380,-1.0455,62.4198,5353726
y1_d054_APZ_QEA_7,y1_d054_APZ_QEA,7,7,000,90.4657146778635,hard,65.78088986740421,<70,QEA-0252,14.3886,31.3197,190429
y1_d054_APZ_QEA_26,y1_d054_APZ_QEA,26,26,001,88.99470808599536,hard,89.80884157391523,85-100,APZ-2380,2.6619,63.7227,887379
y1_d054_APZ_QEA_154,y1_d054_APZ_QEA,154,154,000,79.29858783423596,soft,65.78088986740421,<70,QEA-0252,13.983,64.554,5407029
y1_d054_APZ_QEA_251,y1_d054_APZ_QEA,251,251,100,92.32743983468816,hard,89.80884157391523,85-100,APZ-2380,6.5493,39.4536,8611129
y1_d054_APZ_QEA_277,y1_d054_APZ_QEA,277,277,100,84.09245844177514,soft,65.78088986740421,<70,QEA-0252,-7.6854,74.5008,9580529
y1_d055_APZ_QEA_114,y1_d055_APZ_QEA,114,114,101,87.81514792068452,hard,102.44191948589406,<70,APZ-2380,-16.047,47.2257,3599082
y1_d055_APZ_QEA_178,y1_d055_APZ_QEA,178,178,010,89.36066754933286,hard,102.44191948589406,<70,APZ-2380,-14.9469,58.9977,5666532
y1_d055_APZ_QEA_184,y1_d055_APZ_QEA,184,184,001,89.08015805411137,hard,102.44191948589406,<70,APZ-2380,-34.8612,10.8066,5883332
y1_d001_CGA_QEA_2,y1_d001_CGA_QEA,2,2,000,82.20102884604006,soft,83.05980686980986,70-85,QEA-0252,11.3229,73.8147,31649
y1_d001_CGA_QEA_61,y1_d001_CGA_QEA,61,61,100,80.38734832678159,soft,83.05980686980986,70-85,QEA-0252,11.3319,68.8248,2305549
y1_d001_CGA_QEA_71,y1_d001_CGA_QEA,71,71,100,81.76246109967018,soft,59.01876883267078,<70,CGA-1929,0.8898,58.5552,2645599
y1_d001_CGA_QEA_170,y1_d001_CGA_QEA,170,170,100,21.934744032935846,soft,83.05980686980986,70-85,QEA-0252,7.1421,65.4768,6624969
y1_d001_CGA_QEA_195,y1_d001_CGA_QEA,195,195,001,89.66812453434534,hard,59.01876883267078,<70,CGA-1929,-57.8742,35.2956,7502680
y1_d001_CGA_QEA_216,y1_d001_CGA_QEA,216,216,110,91.11383297951228,hard,83.05980686980986,70-85,QEA-0252,-28.3773,42.8601,8334630
y1_d001_CGA_QEA_260,y1_d001_CGA_QEA,260,260,000,76.00405710838203,soft,83.05980686980986,70-85,QEA-0252,22.1322,59.4951,9982680
y1_d001_CGA_QEA_289,y1_d001_CGA_QEA,289,289,110,86.98081006365928,hard,83.05980686980986,70-85,QEA-0252,0.9147,70.1871,11119830
y1_d002_CGA_QEA_99,y1_d002_CGA_QEA,99,99,011,82.09748533143687,soft,80.87705271376204,70-85,CGA-1547,-5.0163,20.1603,3367471
y1_d002_CGA_QEA_108,y1_d002_CGA_QEA,108,108,101,85.52556637430862,soft,80.87705271376204,70-85,CGA-1547,-37.4184,34.6473,3769621
y1_d002_CGA_QEA_115,y1_d002_CGA_QEA,115,115,000,86.61090403648082,hard,59.54873282094723,<70,QEA-0364,54.4428,61.6833,4095771
y1_d003_CGA_QEA_42,y1_d003_CGA_QEA,42,42,000,94.1380503648497,hard,76.13667933806191,70-85,CGA-1198,-37.5366,36.6708,1488059
y1_d003_CGA_QEA_92,y1_d003_CGA_QEA,92,92,100,75.48112166990806,soft,76.13667933806191,70-85,CGA-1198,-9.9528,86.5176,3995556
y1_d003_CGA_QEA_113,y1_d003_CGA_QEA,113,113,001,93.09505984223911,hard,79.29776760394678,70-85,QEA-0249,-54.1071,37.9119,4819106
y1_d003_CGA_QEA_162,y1_d003_CGA_QEA,162,162,000,85.49293213437043,soft,79.29776760394678,70-85,QEA-0249,10.1694,57.8262,6680506
y1_d003_CGA_QEA_198,y1_d003_CGA_QEA,198,198,110,84.8126191735783,soft,76.13667933806191,70-85,CGA-1198,-51.3168,38.4321,8355291
y1_d004_CGA_QEA_92,y1_d004_CGA_QEA,92,92,100,90.29108083905933,hard,66.55135413951797,<70,CGA-1929,-26.3919,63.2346,3922049
y1_d086_CRQ_QEA_69,y1_d086_CRQ_QEA,69,69,010,82.95138876946824,soft,72.40764432781214,70-85,CRQ-2066,NA,NA,NA
y1_d086_CRQ_QEA_167,y1_d086_CRQ_QEA,167,167,100,81.23601262600899,soft,78.21188871440995,70-85,QEA-0249,NA,NA,NA
y1_d086_CRQ_QEA_211,y1_d086_CRQ_QEA,211,211,000,89.22983284633425,hard,78.21188871440995,70-85,QEA-0249,NA,NA,NA
y1_d086_CRQ_QEA_272,y1_d086_CRQ_QEA,272,272,000,84.2718947049982,soft,72.40764432781214,70-85,CRQ-2066,NA,NA,NA
y1_d087_CRQ_QEA_83,y1_d087_CRQ_QEA,83,83,111,88.90101787249907,hard,68.64399371685758,<70,CRQ-2066,-0.8898,49.2777,2544085
y1_d087_CRQ_QEA_119,y1_d087_CRQ_QEA,119,119,100,87.37687012455963,hard,68.64399371685758,<70,CRQ-2066,-6.8346,51.2109,3602085
y1_d087_CRQ_QEA_168,y1_d087_CRQ_QEA,168,168,100,90.22182339817137,hard,73.10434861430541,70-85,QEA-0249,9.6243,51.0177,5176585
y1_d087_CRQ_QEA_227,y1_d087_CRQ_QEA,227,227,100,81.83660098371931,soft,73.10434861430541,70-85,QEA-0249,-3.5946,70.5798,7307435
y1_d087_CRQ_QEA_286,y1_d087_CRQ_QEA,286,286,100,85.16743743894355,soft,73.10434861430541,70-85,QEA-0249,-5.2863,63.1695,9559785
y1_d088_CRQ_QEA_29,y1_d088_CRQ_QEA,29,29,000,83.63907123357883,soft,56.643973360378936,<70,QEA-0424,3.9864,68.1747,933213
y1_d088_CRQ_QEA_118,y1_d088_CRQ_QEA,118,118,100,78.15882284432698,soft,75.80924287853654,70-85,CRQ-2066,10.4397,64.4763,3733263
y1_d088_CRQ_QEA_125,y1_d088_CRQ_QEA,125,125,101,89.29549752518984,hard,75.80924287853654,70-85,CRQ-2066,3.8142,27.8199,3913363
y1_d089_CRQ_QEA_166,y1_d089_CRQ_QEA,166,166,100,75.36462643633581,soft,67.81182390211582,<70,CRQ-2066,53.4342,55.6917,5804389
y1_d079_FBP_QEA_105,y1_d079_FBP_QEA,105,105,101,85.47954029893987,soft,91.2767855217964,85-100,QEA-0249,-15.8877,45.9936,3249146
y1_d079_FBP_QEA_279,y1_d079_FBP_QEA,279,279,110,88.01803078222812,hard,91.2767855217964,85-100,QEA-0249,3.2145,63.1476,9358046
y1_d079_FBP_QEA_305,y1_d079_FBP_QEA,305,305,000,93.00110921400609,hard,91.2767855217964,85-100,QEA-0249,8.3376,67.1529,10090396
y1_d080_FBP_QEA_23,y1_d080_FBP_QEA,23,23,100,75.72183007395752,soft,82.9452473274657,70-85,QEA-0424,3.501,11.5638,462062
y1_d080_FBP_QEA_70,y1_d080_FBP_QEA,70,70,000,89.54947325714234,hard,82.9452473274657,70-85,QEA-0424,-7.1892,61.1925,1814112
y1_d080_FBP_QEA_111,y1_d080_FBP_QEA,111,111,101,75.16652759016415,soft,82.9452473274657,70-85,QEA-0424,41.5869,50.0043,3273812
y1_d080_FBP_QEA_174,y1_d080_FBP_QEA,174,174,000,85.01610809652827,soft,78.96330741351863,70-85,FBP-1349,-21.4692,60.0075,5598362
y1_d080_FBP_QEA_290,y1_d080_FBP_QEA,290,290,100,91.38105822918372,hard,82.9452473274657,70-85,QEA-0424,-40.0857,40.7847,9329062
y1_d081_FBP_QEA_159,y1_d081_FBP_QEA,159,159,000,70.72940614184412,soft,57.58104186129118,<70,QEA-0249,-8.5647,67.1604,5065919
y1_d082_FBP_QEA_20,y1_d082_FBP_QEA,20,20,000,90.13356684047083,hard,67.08084720964449,<70,FBP-1349,22.7547,61.0599,473674
y1_d082_FBP_QEA_42,y1_d082_FBP_QEA,42,42,011,89.52636092046674,hard,79.70801437907704,70-85,QEA-0249,-22.4571,22.4985,1238224
y1_d082_FBP_QEA_114,y1_d082_FBP_QEA,114,114,000,90.68227526845837,hard,79.70801437907704,70-85,QEA-0249,-29.0169,36.8631,3529224
y1_d082_FBP_QEA_169,y1_d082_FBP_QEA,169,169,000,83.34999586110344,soft,79.70801437907704,70-85,QEA-0249,-10.2651,62.3619,5587724
y1_d082_FBP_QEA_170,y1_d082_FBP_QEA,170,170,100,88.28893153552832,hard,79.70801437907704,70-85,QEA-0249,-1.4892,32.5338,5629124
y1_d082_FBP_QEA_245,y1_d082_FBP_QEA,245,245,011,76.14855916342309,soft,67.08084720964449,<70,FBP-1349,-10.8492,71.6973,8430774
y1_d012_IXC_QEA_33,y1_d012_IXC_QEA,33,33,000,89.20242115795887,hard,72.50316910045908,70-85,QEA-0252,NA,NA,NA
y1_d012_IXC_QEA_34,y1_d012_IXC_QEA,34,34,000,87.65000532616936,hard,72.50316910045908,70-85,QEA-0252,NA,NA,NA
y1_d012_IXC_QEA_81,y1_d012_IXC_QEA,81,81,110,86.84692193158178,hard,71.74239275703246,70-85,IXC-2065,NA,NA,NA
y1_d012_IXC_QEA_99,y1_d012_IXC_QEA,99,99,100,84.13154670912485,soft,72.50316910045908,70-85,QEA-0252,NA,NA,NA
y1_d012_IXC_QEA_118,y1_d012_IXC_QEA,118,118,000,78.97433717046418,soft,72.50316910045908,70-85,QEA-0252,NA,NA,NA
y1_d012_IXC_QEA_167,y1_d012_IXC_QEA,167,167,000,85.75069814078299,soft,72.50316910045908,70-85,QEA-0252,NA,NA,NA
y1_d012_IXC_QEA_207,y1_d012_IXC_QEA,207,207,110,90.42938979001843,hard,72.50316910045908,70-85,QEA-0252,NA,NA,NA
y1_d012_IXC_QEA_259,y1_d012_IXC_QEA,259,259,000,91.73898128135673,hard,72.50316910045908,70-85,QEA-0252,NA,NA,NA
y1_d013_IXC_QEA_5,y1_d013_IXC_QEA,5,5,100,88.53943032337399,hard,70.29631975001082,70-85,QEA-0235,-40.8045,28.3776,151925
y1_d013_IXC_QEA_141,y1_d013_IXC_QEA,141,141,000,86.4728766011452,hard,59.44286623727849,<70,IXC-2065,28.2573,60.9762,5113425
y1_d013_IXC_QEA_177,y1_d013_IXC_QEA,177,177,010,83.5659620287222,soft,59.44286623727849,<70,IXC-2065,-1.1121,71.6106,6654482
y1_d013_IXC_QEA_185,y1_d013_IXC_QEA,185,185,110,83.2162982409165,soft,70.29631975001082,70-85,QEA-0235,-8.7708,29.0922,6904132
y1_d014_IXC_QEA_38,y1_d014_IXC_QEA,38,38,100,78.14672115352887,soft,69.56238037111883,<70,IXC-2065,-14.9952,44.6205,1225817
y1_d014_IXC_QEA_277,y1_d014_IXC_QEA,277,277,100,86.95079729678851,hard,69.56238037111883,<70,IXC-2065,8.5089,64.2345,9953174
y1_d014_IXC_QEA_285,y1_d014_IXC_QEA,285,285,010,88.7830076019558,hard,69.56238037111883,<70,IXC-2065,-28.9137,50.049,10174674
y1_d014_IXC_QEA_301,y1_d014_IXC_QEA,301,301,100,87.52676357064239,hard,53.97527890022249,<70,QEA-0364,3.3351,67.9725,10745174
y1_d015_IXC_QEA_38,y1_d015_IXC_QEA,38,38,100,83.38986634383838,soft,46.178286275152374,<70,QEA-0249,-27.0867,51.5814,1145524
y1_d015_IXC_QEA_168,y1_d015_IXC_QEA,168,168,000,82.00041785245395,soft,52.85353659226379,<70,IXC-1016,-36.9648,42.0921,5813151
y1_d059_JNJ_QEA_126,y1_d059_JNJ_QEA,126,126,000,82.3513707362345,soft,82.95405642634242,70-85,QEA-0364,5.2497,43.6983,4361066
y1_d059_JNJ_QEA_198,y1_d059_JNJ_QEA,198,198,100,91.61570077494984,hard,82.95405642634242,70-85,QEA-0364,-42.7905,29.2728,7002766
y1_d060.5_JNJ_QEA_198,y1_d060.5_JNJ_QEA,198,198,000,84.02516902394309,soft,77.90808075042743,70-85,QEA-0249,-34.8573,44.8932,7208590
y1_d060_JNJ_QEA_10,y1_d060_JNJ_QEA,10,10,000,79.849937123193,soft,51.41747610106879,<70,QEA-0364,-0.6939,61.4331,228869
y1_d060_JNJ_QEA_47,y1_d060_JNJ_QEA,47,47,100,74.65570532738495,soft,51.41747610106879,<70,QEA-0364,-67.5756,36.5877,1697469
y1_d065_OWH_QEA_240,y1_d065_OWH_QEA,240,240,000,90.15746365605507,hard,58.821432518675735,<70,OWH-1045,-37.7283,49.2732,9058282
y1_d065_OWH_QEA_246,y1_d065_OWH_QEA,246,246,000,88.297585411938,hard,75.81401471464568,70-85,QEA-0249,-17.565,20.2986,9243582
y1_d066_OWH_QEA_42,y1_d066_OWH_QEA,42,42,010,90.68620584537244,hard,77.48788237247163,70-85,OWH-1191,-10.806,47.6799,1359101
y1_d066_OWH_QEA_78,y1_d066_OWH_QEA,78,78,100,90.65256254438478,hard,77.48788237247163,70-85,OWH-1191,34.2417,57.2316,2487851
y1_d066_OWH_QEA_167,y1_d066_OWH_QEA,167,167,101,81.03017896734416,soft,89.17436362903157,85-100,QEA-0252,-9.8196,28.5918,5257151
y1_d066_OWH_QEA_247,y1_d066_OWH_QEA,247,247,100,91.90801016147635,hard,77.48788237247163,70-85,OWH-1191,16.1838,76.2468,7991801
y1_d067_OWH_QEA_314,y1_d067_OWH_QEA,314,314,000,96.21266041853123,hard,63.55050336729538,<70,OWH-1191,-3.2121,59.4687,11180515
y1_d068_OWH_QEA_5,y1_d068_OWH_QEA,5,5,000,80.66019213308171,soft,79.83182813193933,70-85,QEA-0249,12.9423,58.2633,112994
y1_d068_OWH_QEA_42,y1_d068_OWH_QEA,42,42,000,86.09721730263112,hard,79.76179738534513,70-85,OWH-1191,-1.5921,63.6714,1333744
y1_d068_OWH_QEA_59,y1_d068_OWH_QEA,59,59,111,89.76096804763577,hard,79.76179738534513,70-85,OWH-1191,-2.5086,43.8147,1820994
y1_d068_OWH_QEA_160,y1_d068_OWH_QEA,160,160,100,85.80884157558553,soft,79.76179738534513,70-85,OWH-1191,-0.6285,66.3654,5161294
y1_d068_OWH_QEA_167,y1_d068_OWH_QEA,167,167,110,86.16444330911163,hard,79.76179738534513,70-85,OWH-1191,-19.6512,47.0202,5343094
y1_d068_OWH_QEA_300,y1_d068_OWH_QEA,300,300,100,84.1804837688643,soft,79.76179738534513,70-85,OWH-1191,5.0457,81.0927,10201344
y1_d068_OWH_QEA_302,y1_d068_OWH_QEA,302,302,110,91.73032607486977,hard,79.76179738534513,70-85,OWH-1191,-20.4249,50.7879,10275894
y1_d016_OXG_QEA_64,y1_d016_OXG_QEA,64,64,000,90.59752700864615,hard,83.4923980813121,70-85,QEA-0252,-41.3697,47.007,1926914
y1_d016_OXG_QEA_119,y1_d016_OXG_QEA,119,119,101,80.538669406901093,soft,83.4923980813121,70-85,QEA-0252,-32.5443,9.3642,3722014
y1_d016_OXG_QEA_133,y1_d016_OXG_QEA,133,133,010,87.87068525396748,hard,80.35709478850805,70-85,OXG-0134,7.5666,69.7497,4384264
y1_d016_OXG_QEA_254,y1_d016_OXG_QEA,254,254,000,73.75308885576017,soft,80.35709478850805,70-85,OXG-0134,29.1474,70.2906,8378464
y1_d017_OXG_QEA_48,y1_d017_OXG_QEA,48,48,111,81.4836868648438,soft,74.5387653642022,70-85,OXG-0134,3.5283,57.4029,1680288
y1_d017_OXG_QEA_75,y1_d017_OXG_QEA,75,75,000,83.33822364650261,soft,74.5387653642022,70-85,OXG-0134,-3.8745,58.9464,2531326
y1_d017_OXG_QEA_140,y1_d017_OXG_QEA,140,140,000,89.76509851879159,hard,63.863994219409626,<70,QEA-0252,10.0422,54.3855,4657815
y1_d017_OXG_QEA_161,y1_d017_OXG_QEA,161,161,000,90.90228608190534,hard,63.863994219409626,<70,QEA-0252,8.2116,59.4108,5326132
y1_d018_OXG_QEA_59,y1_d018_OXG_QEA,59,59,000,86.04798552352833,hard,76.46240531935021,70-85,OXG-0134,0.2112,52.0524,1599117
y1_d018_OXG_QEA_63,y1_d018_OXG_QEA,63,63,100,75.45195891022097,soft,76.46240531935021,70-85,OXG-0134,-36.7797,33.1869,1697867
y1_d018_OXG_QEA_97,y1_d018_OXG_QEA,97,97,110,79.59688258651832,soft,82.32343168866035,70-85,QEA-0364,-6.7773,43.167,2652517
y1_d018_OXG_QEA_126,y1_d018_OXG_QEA,126,126,100,88.33192947659334,hard,82.32343168866035,70-85,QEA-0364,42.0855,48.4404,3649517
y1_d018_OXG_QEA_143,y1_d018_OXG_QEA,143,143,010,80.0757993732758,soft,82.32343168866035,70-85,QEA-0364,-0.1536,35.04,4041217
y1_d018_OXG_QEA_165,y1_d018_OXG_QEA,165,165,100,87.96325770606356,hard,82.32343168866035,70-85,QEA-0364,-0.6357,72.9564,4823367
y1_d018_OXG_QEA_187,y1_d018_OXG_QEA,187,187,110,83.72065511712049,soft,76.46240531935021,70-85,OXG-0134,-14.8416,48.036,5590917
y1_d018_OXG_QEA_196,y1_d018_OXG_QEA,196,196,110,84.3149163220452,soft,76.46240531935021,70-85,OXG-0134,-5.4444,20.5668,5845017
y1_d018_OXG_QEA_281,y1_d018_OXG_QEA,281,281,111,83.20528736750434,soft,82.32343168866035,70-85,QEA-0364,3.6999,-0.6738,8547817
y1_d018_OXG_QEA_289,y1_d018_OXG_QEA,289,289,101,83.14788951025953,soft,82.32343168866035,70-85,QEA-0364,5.7267,2.466,8746867
y1_d018_OXG_QEA_315,y1_d018_OXG_QEA,315,315,100,90.43078121459251,hard,76.46240531935021,70-85,OXG-0134,1.9377,35.2689,9556367
y1_d019_OXG_QEA_324,y1_d019_OXG_QEA,324,324,000,85.98931358571221,soft,67.8686673812898,<70,QEA-0249,-30.9144,41.577,10683924
y1_d019_OXG_QEA_352,y1_d019_OXG_QEA,352,352,000,94.5821220094096,hard,51.167721799543685,<70,OXG-0134,1.4862,57.1698,11581096
y1_d056_OXG_QEA_13,y1_d056_OXG_QEA,13,13,000,85.54455700392343,soft,100.63232718361188,<70,QEA-0364,1.1931,75.0693,287609
y1_d056_OXG_QEA_38,y1_d056_OXG_QEA,38,38,100,90.02937088187758,hard,76.96585222672492,70-85,OXG-0134,6.8664,66.1509,1036909
y1_d056_OXG_QEA_42,y1_d056_OXG_QEA,42,42,011,79.67513079786009,soft,76.96585222672492,70-85,OXG-0134,-30.1866,34.5609,1138409
y1_d056_OXG_QEA_82,y1_d056_OXG_QEA,82,82,100,90.5507745756011,hard,76.96585222672492,70-85,OXG-0134,1.4463,62.9697,2365709
y1_d056_OXG_QEA_128,y1_d056_OXG_QEA,128,128,000,85.13874265956404,soft,100.63232718361188,<70,QEA-0364,-20.2344,54.267,3939209
y1_d056_OXG_QEA_208,y1_d056_OXG_QEA,208,208,100,87.5593112580657,hard,100.63232718361188,<70,QEA-0364,4.1865,70.0236,7079009
y1_d057_OXG_QEA_41,y1_d057_OXG_QEA,41,41,000,84.23821207067456,soft,66.35714235903859,<70,OXG-0134,5.898,77.2332,1027877
y1_d057_OXG_QEA_96,y1_d057_OXG_QEA,96,96,100,81.76201729067601,soft,85.30336145159697,85-100,QEA-0252,-16.059,19.7748,2614777
y1_d057_OXG_QEA_140,y1_d057_OXG_QEA,140,140,000,82.6097616408779,soft,66.35714235903859,<70,OXG-0134,17.5008,71.898,3962377
y1_d057_OXG_QEA_245,y1_d057_OXG_QEA,245,245,001,82.39710014807254,soft,85.30336145159697,85-100,QEA-0252,-37.7394,45.5424,7329227
y1_d057_OXG_QEA_252,y1_d057_OXG_QEA,252,252,100,77.33065336634269,soft,66.35714235903859,<70,OXG-0134,-8.9154,78.2208,7631585
y1_d057_OXG_QEA_310,y1_d057_OXG_QEA,310,310,000,92.10792650258006,hard,66.35714235903859,<70,OXG-0134,-2.3271,19.9023,9466585
y1_d058_OXG_QEA_176,y1_d058_OXG_QEA,176,68,000,91.66988484828167,hard,76.61457439286922,70-85,QEA-0252,19.461,67.1667,1831338
y1_d058_OXG_QEA_183,y1_d058_OXG_QEA,183,75,100,94.20901042984565,hard,76.61457439286922,70-85,QEA-0252,-14.6556,49.8336,1997088
y1_d058_OXG_QEA_203,y1_d058_OXG_QEA,203,95,000,83.56993994297432,soft,76.61457439286922,70-85,QEA-0252,14.5887,67.014,2604438
y1_d058_OXG_QEA_219,y1_d058_OXG_QEA,219,111,010,70.02339740867299,soft,74.04336055535745,70-85,OXG-0134,-18.3387,-5.8815,3261538
y1_d058_OXG_QEA_297,y1_d058_OXG_QEA,297,189,000,86.80418121421445,hard,74.04336055535745,70-85,OXG-0134,-23.2518,48.1176,5927288
y1_d058_OXG_QEA_51,y1_d058_OXG_QEA,51,260,000,93.25820652559125,hard,76.61457439286922,70-85,QEA-0252,1.9419,70.5114,8480488
y1_d058_OXG_QEA_88,y1_d058_OXG_QEA,88,297,100,89.91379034690925,hard,76.61457439286922,70-85,QEA-0252,-3.7464,-4.7511,9659638
y1_d033_REC_QEA_107,y1_d033_REC_QEA,107,261,000,75.80509260855203,soft,39.95563508386446,<70,REC-1542,4.8768,69.7836,9310571
y1_d048_STK_QEA_55,y1_d048_STK_QEA,55,55,000,87.79933250864096,hard,70.3394265780886,70-85,STK-1713,11.5674,61.7214,1873955
y1_d048_STK_QEA_63,y1_d048_STK_QEA,63,63,100,79.93389302701607,soft,85.41071885717861,85-100,QEA-0249,-20.0871,1.2981,2052105
y1_d048_STK_QEA_90,y1_d048_STK_QEA,90,90,100,87.03951325524314,hard,70.3394265780886,70-85,STK-1713,-44.8332,43.5714,2910955
y1_d048_STK_QEA_116,y1_d048_STK_QEA,116,116,000,79.28278912686741,soft,85.41071885717861,85-100,QEA-0249,-16.194,45.228,3779255
y1_d048_STK_QEA_118,y1_d048_STK_QEA,118,118,100,90.95456594676611,hard,85.41071885717861,85-100,QEA-0249,3.2127,50.8839,3837805
y1_d048_STK_QEA_119,y1_d048_STK_QEA,119,119,100,87.5945523155484,hard,85.41071885717861,85-100,QEA-0249,-14.5737,-8.9634,3990655
y1_d048_STK_QEA_171,y1_d048_STK_QEA,171,171,011,90.14878202243439,hard,70.3394265780886,70-85,STK-1713,-30.819,45.0705,5898349
y1_d048_STK_QEA_208,y1_d048_STK_QEA,208,208,111,87.61050523390044,hard,85.41071885717861,85-100,QEA-0249,31.2765,63.4275,7439914
y1_d048_STK_QEA_230,y1_d048_STK_QEA,230,230,100,87.64888011676783,hard,85.41071885717861,85-100,QEA-0249,-28.6179,43.092,8110564
y1_d048_STK_QEA_268,y1_d048_STK_QEA,268,268,000,92.28115070800649,hard,70.3394265780886,70-85,STK-1713,-3.1212,60.2337,9681364
y1_d049_STK_QEA_131,y1_d049_STK_QEA,131,131,000,87.73501738706163,hard,71.67190069927894,70-85,QEA-0252,-43.4529,47.9022,4447528
y1_d049_STK_QEA_142,y1_d049_STK_QEA,142,142,000,82.070926547735,soft,48.65162432639056,<70,STK-2096,17.7297,56.9292,4926578
y1_d050_STK_QEA_7,y1_d050_STK_QEA,7,7,100,78.86797449757901,soft,81.63283056971875,70-85,QEA-0252,-14.9787,-12.4563,163927
y1_d043_WJU_QEA_88,y1_d043_WJU_QEA,88,88,000,87.09502559216257,hard,74.6280966164207,70-85,QEA-0249,-17.0217,55.0053,2942440
y1_d043_WJU_QEA_100,y1_d043_WJU_QEA,100,100,000,89.56972442404191,hard,78.37763796644228,70-85,WJU-1265,-0.4614,72.6852,3330040
y1_d043_WJU_QEA_136,y1_d043_WJU_QEA,136,136,000,89.4560197469783,hard,78.37763796644228,70-85,WJU-1265,6.5022,64.3131,4383840
y1_d043_WJU_QEA_145,y1_d043_WJU_QEA,145,145,100,87.5089472068155,hard,78.37763796644228,70-85,WJU-1265,-35.0223,52.119,4629590
y1_d043_WJU_QEA_295,y1_d043_WJU_QEA,295,295,000,92.8946871518229,hard,74.6280966164207,70-85,QEA-0249,34.5438,67.2096,9959790
y1_d044_WJU_QEA_208,y1_d044_WJU_QEA,208,212,100,88.08258601862904,hard,67.75992014784049,<70,QEA-0252,11.7318,70.7772,6856552
y1_d044_WJU_QEA_224,y1_d044_WJU_QEA,224,228,010,88.15287958492527,hard,51.964671030998275,<70,WJU-1265,-8.337,74.7762,7372302
y1_d044_WJU_QEA_237,y1_d044_WJU_QEA,237,241,110,80.00480954261458,soft,67.75992014784049,<70,QEA-0252,-21.5028,55.2351,7881452
